index,x,y,z
734,0.004288,-0.148972,-0.978027
735,0.005844,-0.148178,-0.985397
736,0.005432,-0.149445,-0.992386
737,0.004379,-0.141373,-0.986099
738,0.007812,-0.147293,-0.984787
739,0.004974,-0.153229,-0.983337
740,0.003174,-0.146805,-0.977249
741,0.007797,-0.152496,-0.988251
742,0.00351,-0.147827,-0.996231
743,0.005508,-0.140732,-0.98381
744,0.008514,-0.150665,-0.984573
745,0.002121,-0.148376,-0.978516
746,0.005859,-0.150208,-0.97554
747,0.007355,-0.151886,-0.991333
748,0.002106,-0.142181,-0.987686
749,0.008636,-0.146042,-0.982697
750,0.005234,-0.148666,-0.987991
751,0.00293,-0.147812,-0.975616
752,0.008728,-0.153702,-0.979507
753,0.00267,-0.147202,-0.990692
754,0.006027,-0.14386,-0.985016
755,0.008194,-0.146317,-0.989761
756,0.00177,-0.145401,-0.986526
757,0.007126,-0.15062,-0.973892
758,0.005905,-0.150513,-0.98468
759,0.003403,-0.147903,-0.9879
760,0.007843,-0.145767,-0.988373
761,0.005249,-0.143677,-0.991119
762,0.00441,-0.147659,-0.981613
763,0.006622,-0.149841,-0.975845
764,0.00441,-0.149628,-0.987656
765,0.0047,-0.15007,-0.987961
766,0.006058,-0.143539,-0.988708
767,0.003555,-0.144028,-0.988403
768,0.008148,-0.150726,-0.978897
769,0.004852,-0.148605,-0.979477
770,0.004044,-0.152267,-0.986313
771,0.002533,-0.146286,-0.990082
772,0.004089,-0.141312,-0.988876
773,0.004562,-0.150101,-0.987549
774,0.003479,-0.146576,-0.975967
775,0.006088,-0.151505,-0.980621
776,0.004181,-0.153641,-0.986938
777,0.004166,-0.144272,-0.982559
778,0.007568,-0.147919,-0.991241
779,0.003479,-0.147156,-0.983856
780,0.005371,-0.146286,-0.974762
781,0.007355,-0.154877,-0.984055
782,0.002625,-0.148376,-0.986069
783,0.006256,-0.145935,-0.985001
784,0.005692,-0.147827,-0.997711
785,0.002991,-0.142624,-0.984146
786,0.009094,-0.15213,-0.977234
787,0.002884,-0.151993,-0.985291
788,0.003571,-0.145935,-0.978271
789,0.008133,-0.149536,-0.990906
790,0.001984,-0.142349,-0.99292
791,0.006454,-0.143906,-0.976059
792,0.00824,-0.152573,-0.981598
793,0.001785,-0.149643,-0.982147
794,0.006897,-0.15065,-0.979858
795,0.005676,-0.145828,-0.994583
796,0.003159,-0.1427,-0.988068
797,0.008133,-0.1483,-0.978424
798,0.003326,-0.148254,-0.983673
799,0.00354,-0.150436,-0.978043
800,0.007553,-0.149216,-0.985397
801,0.002625,-0.144257,-0.995224
802,0.005112,-0.146072,-0.985306
803,0.006699,-0.146393,-0.982986
804,0.002563,-0.149185,-0.983795
805,0.006302,-0.152328,-0.979218
806,0.005081,-0.146454,-0.989944
807,0.005035,-0.145981,-0.994217
808,0.00676,-0.145432,-0.986664
809,0.003799,-0.145203,-0.982361
810,0.004791,-0.153885,-0.979843
811,0.004654,-0.149658,-0.978516
812,0.005005,-0.147583,-0.988876
813,0.005722,-0.148834,-0.992889
814,0.004837,-0.141357,-0.983307
815,0.005905,-0.15062,-0.983047
816,0.004639,-0.152405,-0.977676
817,0.005112,-0.146973,-0.980682
818,0.006317,-0.150299,-0.994217
819,0.004913,-0.143372,-0.989075
820,0.006561,-0.14502,-0.983337
821,0.005142,-0.151443,-0.98587
822,0.004089,-0.146469,-0.975266
823,0.007935,-0.150787,-0.98317
824,0.004822,-0.148926,-0.995178
825,0.005173,-0.142212,-0.984772
826,0.007309,-0.14798,-0.988419
827,0.001892,-0.147644,-0.983505
828,0.004883,-0.148239,-0.973297
829,0.005981,-0.152557,-0.989197
830,0.003311,-0.14447,-0.989929
831,0.008499,-0.146027,-0.984787
832,0.004791,-0.146057,-0.991318
833,0.00148,-0.146912,-0.975281
834,0.008484,-0.152115,-0.977417
835,0.00264,-0.149155,-0.991791
836,0.005661,-0.146606,-0.985519
837,0.008148,-0.145111,-0.989853
838,0.00264,-0.144806,-0.988007
839,0.005936,-0.151199,-0.974472
840,0.005753,-0.151245,-0.982544
841,0.003632,-0.150528,-0.9879
842,0.007278,-0.14769,-0.985977
843,0.005249,-0.142502,-0.992599
844,0.003876,-0.147446,-0.983719
845,0.006104,-0.149902,-0.977005
846,0.00354,-0.148621,-0.983887
847,0.005722,-0.15213,-0.987198
848,0.006531,-0.143509,-0.988388
849,0.005447,-0.144241,-0.990967
850,0.006821,-0.149445,-0.981781
851,0.004623,-0.145676,-0.977921
852,0.004715,-0.151718,-0.986679
853,0.005966,-0.149582,-0.986511
854,0.004517,-0.14122,-0.989334
855,0.005692,-0.14856,-0.990814
856,0.003647,-0.146637,-0.98114
857,0.004822,-0.145813,-0.977783
858,0.005463,-0.15535,-0.985153
859,0.003494,-0.146698,-0.983887
860,0.006439,-0.143997,-0.987381
861,0.005371,-0.148651,-0.992905
862,0.003235,-0.143021,-0.980042
863,0.006195,-0.150436,-0.980392
864,0.00415,-0.153351,-0.985779
865,0.004929,-0.145493,-0.978912
866,0.00769,-0.147995,-0.990204
867,0.003204,-0.145859,-0.992859
868,0.005081,-0.143799,-0.979156
869,0.007294,-0.151413,-0.984024
870,0.00209,-0.149796,-0.983139
871,0.006851,-0.148041,-0.978928
872,0.005341,-0.148682,-0.992493
873,0.002533,-0.144073,-0.989502
874,0.007126,-0.147064,-0.978638
875,0.003525,-0.149429,-0.985275
876,0.003754,-0.150208,-0.979492
877,0.008194,-0.150787,-0.981949
878,0.00444,-0.14447,-0.99411
879,0.004318,-0.14473,-0.985443
880,0.006668,-0.145584,-0.981201
881,0.004074,-0.147491,-0.984116
882,0.005402,-0.152573,-0.976654
883,0.006348,-0.148499,-0.983932
884,0.004242,-0.146622,-0.992264
885,0.006317,-0.147491,-0.983994
886,0.005356,-0.143372,-0.98317
887,0.00354,-0.149765,-0.983124
888,0.006256,-0.153717,-0.976898
889,0.00415,-0.145981,-0.98291
890,0.005829,-0.150436,-0.988068
891,0.006073,-0.146072,-0.986801
892,0.003952,-0.142365,-0.987595
893,0.005295,-0.153168,-0.983154
894,0.004791,-0.149612,-0.975677
895,0.004501,-0.148239,-0.983398
896,0.006714,-0.150757,-0.989655
897,0.004486,-0.142365,-0.986176
898,0.005569,-0.144318,-0.984436
899,0.004517,-0.153152,-0.983856
900,0.004593,-0.146545,-0.976013
901,0.005814,-0.151749,-0.985977
902,0.004272,-0.149323,-0.989014
903,0.003891,-0.139023,-0.984329
904,0.007614,-0.147903,-0.986542
905,0.003372,-0.149139,-0.980499
906,0.006302,-0.148026,-0.973114
907,0.006927,-0.1539,-0.987671
908,0.003113,-0.145782,-0.987045
909,0.006134,-0.142914,-0.982376
910,0.006165,-0.149612,-0.993744
911,0.003265,-0.146606,-0.979935
912,0.007065,-0.151443,-0.976059
913,0.003479,-0.152298,-0.98819
914,0.002716,-0.146103,-0.983093
915,0.007446,-0.146896,-0.988831
916,0.004105,-0.145447,-0.992096
917,0.003479,-0.146622,-0.976868
918,0.008759,-0.150436,-0.976913
919,0.00293,-0.149704,-0.984756
920,0.006607,-0.148117,-0.979065
921,0.006622,-0.146072,-0.989883
922,0.002914,-0.144455,-0.989197
923,0.004852,-0.148041,-0.975708
924,0.005203,-0.148621,-0.982483
925,0.004791,-0.152481,-0.982086
926,0.00708,-0.147293,-0.984039
927,0.005142,-0.142487,-0.991119
928,0.005112,-0.146683,-0.988876
929,0.0056,-0.146835,-0.977219
930,0.004471,-0.148453,-0.979568
931,0.00528,-0.154404,-0.980865
932,0.004456,-0.143784,-0.984604
933,0.005554,-0.144333,-0.992554
934,0.006088,-0.14798,-0.987991
935,0.004593,-0.142593,-0.979919
936,0.006226,-0.15184,-0.981903
937,0.005173,-0.153763,-0.981476
938,0.002823,-0.143173,-0.983994
939,0.007553,-0.149521,-0.993927
940,0.003403,-0.144775,-0.988815
941,0.004089,-0.142761,-0.977524
942,0.00679,-0.156372,-0.980225
943,0.002563,-0.148163,-0.979507
944,0.006897,-0.147263,-0.984375
945,0.006577,-0.150848,-0.995483
946,0.001663,-0.140076,-0.983566
947,0.006638,-0.150558,-0.979996
948,0.003311,-0.153366,-0.983627
949,0.002518,-0.146637,-0.979172
950,0.009872,-0.151459,-0.990891
951,0.001709,-0.143646,-0.993423
952,0.00592,-0.143234,-0.98056
953,0.008286,-0.153305,-0.986923
954,0.001129,-0.149658,-0.97699
955,0.008453,-0.150116,-0.978439
956,0.005508,-0.150391,-0.994812
957,0.002502,-0.142685,-0.988235
958,0.008087,-0.146103,-0.983536
959,0.002975,-0.149017,-0.984634
960,0.003891,-0.14975,-0.973373
961,0.007126,-0.15007,-0.981934
962,0.003647,-0.146484,-0.993576
963,0.006363,-0.144852,-0.983093
964,0.006073,-0.144257,-0.989197
965,0.00322,-0.14888,-0.97934
966,0.006699,-0.151291,-0.974518
967,0.003601,-0.148407,-0.989105
968,0.004822,-0.149734,-0.98999
969,0.006699,-0.142654,-0.986679
970,0.00473,-0.146118,-0.987961
971,0.006256,-0.153137,-0.978668
972,0.004593,-0.147919,-0.976593
973,0.004471,-0.151184,-0.988495
974,0.006409,-0.148819,-0.987885
975,0.004456,-0.139771,-0.991211
976,0.006546,-0.151413,-0.986298
977,0.004013,-0.15033,-0.976349
978,0.00441,-0.148193,-0.979523
979,0.00769,-0.155075,-0.988724
980,0.002808,-0.141861,-0.989502
981,0.005875,-0.145279,-0.989914
982,0.007111,-0.151398,-0.985931
983,0.003738,-0.144806,-0.974564
984,0.007172,-0.154648,-0.982544
985,0.004166,-0.151199,-0.988937
986,0.005447,-0.141464,-0.985855
987,0.008118,-0.149353,-0.991394
988,0.002594,-0.14444,-0.981628
989,0.007202,-0.148239,-0.976288
990,0.007523,-0.155045,-0.987793
991,0.001099,-0.144943,-0.985031
992,0.008682,-0.147369,-0.98761
993,0.004883,-0.147324,-0.992447
994,0.003387,-0.143829,-0.978439
995,0.008804,-0.15416,-0.979584
996,0.002228,-0.150238,-0.987732
997,0.005417,-0.144806,-0.98111
998,0.007889,-0.148651,-0.992538
999,0.003403,-0.143692,-0.990509
1000,0.007797,-0.148254,-0.976105
1001,0.006943,-0.152267,-0.98497
1002,0.002243,-0.149429,-0.98259
1003,0.010529,-0.149979,-0.983154
1004,0.004303,-0.145294,-0.993744
1005,0.0065,-0.145157,-0.98587
1006,0.009781,-0.148911,-0.978363
1007,0.004745,-0.15033,-0.983994
1008,0.007736,-0.15239,-0.977966
1009,0.008087,-0.146622,-0.990326
1010,0.004898,-0.144821,-0.993057
1011,0.006927,-0.146927,-0.982925
1012,0.004425,-0.145599,-0.981155
1013,0.004883,-0.153564,-0.98497
1014,0.005875,-0.147934,-0.981369
1015,0.006348,-0.146408,-0.992157
1016,0.006409,-0.14801,-0.991852
1017,0.005737,-0.142822,-0.97905
1018,0.005188,-0.149521,-0.982605
1019,0.003799,-0.154083,-0.978821
1020,0.003036,-0.14563,-0.980408
1021,0.007675,-0.149094,-0.992203
1022,0.005356,-0.145142,-0.988937
1023,0.006744,-0.142944,-0.981949
1024,0.007401,-0.15419,-0.983765
1025,0.003876,-0.148315,-0.981033
1026,0.005981,-0.148819,-0.980377
1027,0.007919,-0.152405,-0.994736
1028,0.00322,-0.1409,-0.98941
1029,0.00827,-0.147766,-0.984009
1030,0.005753,-0.153168,-0.987488
1031,0.003433,-0.147995,-0.976761
1032,0.008087,-0.154007,-0.984482
1033,0.003067,-0.14859,-0.993042
1034,0.004257,-0.141159,-0.983215
1035,0.009995,-0.147934,-0.985046
1036,0.000839,-0.146652,-0.98291
1037,0.005402,-0.149384,-0.971802
1038,0.008926,-0.154709,-0.985764
1039,0.00209,-0.147446,-0.990326
1040,0.009048,-0.145309,-0.980911
1041,0.007812,-0.148468,-0.991043
1042,0.002701,-0.147263,-0.985062
1043,0.008163,-0.152557,-0.974411
1044,0.005997,-0.151077,-0.987366
1045,0.004028,-0.147629,-0.987656
1046,0.008698,-0.146652,-0.984909
1047,0.004135,-0.144257,-0.992874
1048,0.003662,-0.148666,-0.980255
1049,0.008301,-0.151718,-0.976517
1050,0.003662,-0.148102,-0.988937
1051,0.005508,-0.148788,-0.984207
1052,0.007141,-0.143707,-0.986526
1053,0.003189,-0.144318,-0.989365
1054,0.005157,-0.148178,-0.97583
1055,0.005798,-0.147141,-0.972839
1056,0.005066,-0.150284,-0.982285
1057,0.00708,-0.147491,-0.98262
1058,0.006302,-0.140228,-0.985199
1059,0.0056,-0.147476,-0.986786
1060,0.005646,-0.146027,-0.976654
1061,0.00621,-0.148743,-0.979889
1062,0.00676,-0.155533,-0.986221
1063,0.005997,-0.145599,-0.983841
1064,0.007507,-0.146057,-0.991623
1065,0.005585,-0.148438,-0.9897
1066,0.002914,-0.146057,-0.981232
1067,0.007233,-0.154785,-0.99202
1068,0.003311,-0.153397,-0.968933
1069,0.005585,-0.145386,-0.981918
1070,0.008499,-0.151474,-0.992218
1071,0.002075,-0.145721,-0.990433
1072,0.005951,-0.147385,-0.975037
1073,0.00502,-0.155914,-0.986435
1074,0.003845,-0.148727,-0.978485
1075,0.008194,-0.147659,-0.981567
1076,0.006744,-0.147156,-0.993851
1077,0.003555,-0.141357,-0.981857
1078,0.009323,-0.15094,-0.977936
1079,0.002991,-0.149948,-0.984451
1080,0.005402,-0.148361,-0.975433
1081,0.008972,-0.150513,-0.988647
1082,0.003464,-0.143387,-0.991196
1083,0.006454,-0.142853,-0.981323
1084,0.008469,-0.1539,-0.983093
1085,0.002838,-0.14949,-0.97728
1086,0.008835,-0.151794,-0.981583
1087,0.00499,-0.144043,-0.998154
1088,0.005417,-0.141281,-0.992233
1089,0.008102,-0.145264,-0.981659
1090,0.003937,-0.148361,-0.983307
1091,0.005432,-0.153397,-0.975677
1092,0.006805,-0.149628,-0.98291
1093,0.003693,-0.146301,-0.992981
1094,0.008514,-0.146317,-0.985275
1095,0.005463,-0.143524,-0.984756
1096,0.003784,-0.15004,-0.982788
1097,0.007706,-0.150726,-0.97583
1098,0.004349,-0.146561,-0.987366
1099,0.006042,-0.149445,-0.990112
1100,0.0056,-0.142761,-0.983231
1101,0.006332,-0.145538,-0.984909
1102,0.006668,-0.153381,-0.981628
1103,0.000183,-0.148651,-0.980515
1104,0.004745,-0.151932,-0.992615
1105,0.003891,-0.147858,-0.991196
1106,0.003311,-0.138016,-0.984497
1107,0.008698,-0.154282,-0.985779
1108,0.003204,-0.149445,-0.98024
1109,0.008408,-0.149765,-0.976273
1110,0.006454,-0.154816,-0.991501
1111,0.004089,-0.143005,-0.981171
1112,0.010162,-0.146637,-0.988037
1113,0.005402,-0.148727,-0.985367
1114,0.004562,-0.147675,-0.973892
1115,0.007385,-0.153534,-0.986557
1116,0.004761,-0.148941,-0.986969
1117,0.005676,-0.142899,-0.985718
1118,0.006561,-0.148529,-0.989502
1119,0.001114,-0.145844,-0.982803
1120,0.008942,-0.151016,-0.97229
1121,0.005737,-0.152557,-0.987793
1122,0.004196,-0.146759,-0.982178
1123,0.008759,-0.147598,-0.98613
1124,0.003281,-0.143997,-0.991623
1125,0.004501,-0.146606,-0.973999
1126,0.007645,-0.151657,-0.981979
1127,0.001968,-0.149673,-0.986328
1128,0.008255,-0.148071,-0.982727
1129,0.006409,-0.144409,-0.993576
1130,0.003159,-0.145218,-0.985565
1131,0.007111,-0.148712,-0.977325
1132,0.003677,-0.148087,-0.984528
1133,0.004227,-0.149933,-0.982544
1134,0.008698,-0.146545,-0.983276
1135,0.004028,-0.142624,-0.992599
1136,0.005951,-0.147064,-0.982391
1137,0.005554,-0.146271,-0.977859
1138,0.003296,-0.149841,-0.983368
1139,0.007843,-0.151993,-0.98175
1140,0.007294,-0.142746,-0.989349
1141,0.005005,-0.146118,-0.993744
1142,0.005844,-0.146881,-0.981064
1143,0.004456,-0.144058,-0.980545
1144,0.004501,-0.153885,-0.982162
1145,0.005371,-0.147507,-0.978867
1146,0.006363,-0.145111,-0.989639
1147,0.005508,-0.147476,-0.99086
1148,0.004608,-0.142181,-0.979126
1149,0.005066,-0.150787,-0.983398
1150,0.00502,-0.153809,-0.980545
1151,0.004318,-0.145203,-0.982758
1152,0.007141,-0.15036,-0.992081
1153,0.005203,-0.144806,-0.985962
1154,0.005005,-0.145279,-0.98201
1155,0.00563,-0.154922,-0.988495
1156,0.002731,-0.149368,-0.978638
1157,0.007278,-0.149155,-0.983566
1158,0.006378,-0.150146,-0.995819
1159,0.003815,-0.143005,-0.983917
1160,0.006866,-0.150146,-0.982178
1161,0.002075,-0.150742,-0.983276
1162,0.005249,-0.14888,-0.976212
1163,0.006973,-0.149979,-0.988876
1164,0.00351,-0.145752,-0.988052
1165,0.006943,-0.144669,-0.981827
1166,0.004181,-0.148193,-0.984863
1167,0.002548,-0.14743,-0.976822
1168,0.007721,-0.150528,-0.979858
1169,0.004425,-0.148758,-0.993134
1170,0.005371,-0.143951,-0.984085
1171,0.006302,-0.144974,-0.985458
1172,0.002975,-0.145523,-0.985474
1173,0.004745,-0.149658,-0.975342
1174,0.00563,-0.148849,-0.983444
1175,0.003906,-0.146942,-0.989807
1176,0.007675,-0.143814,-0.983154
1177,0.004349,-0.142776,-0.9888
1178,0.003433,-0.14827,-0.979797
1179,0.006683,-0.149231,-0.978119
1180,0.004044,-0.147369,-0.986465
1181,0.005753,-0.148773,-0.986847
1182,0.006882,-0.143524,-0.986069
1183,0.004486,-0.145615,-0.989471
1184,0.00531,-0.152313,-0.97876
1185,0.004074,-0.147537,-0.978851
1186,0.004898,-0.153824,-0.986954
1187,0.006592,-0.149368,-0.9841
1188,0.004944,-0.143402,-0.988342
1189,0.004211,-0.151093,-0.988159
1190,0.004059,-0.149124,-0.975754
1191,0.003967,-0.150772,-0.98262
1192,0.007126,-0.156738,-0.984894
1193,0.00589,-0.144928,-0.983322
1194,0.007278,-0.147079,-0.992249
1195,0.005371,-0.149139,-0.987305
1196,0.004227,-0.146301,-0.977341
1197,0.006119,-0.154617,-0.987015
1198,0.004913,-0.150742,-0.984543
1199,0.006836,-0.144806,-0.98407
1200,0.005966,-0.14978,-0.991318
1201,0.002243,-0.144287,-0.981339
1202,0.006317,-0.148865,-0.978317
1203,0.005676,-0.152939,-0.986542
1204,0.003632,-0.145859,-0.979553
1205,0.007523,-0.14711,-0.987
1206,0.004196,-0.145981,-0.99144
1207,0.003647,-0.143066,-0.976562
1208,0.006866,-0.148804,-0.98024
1209,0.003067,-0.149994,-0.98465
1210,0.005142,-0.147354,-0.9767
1211,0.00705,-0.14769,-0.988235
1212,0.003998,-0.144531,-0.988785
1213,0.006058,-0.144714,-0.978027
1214,0.005844,-0.148941,-0.984268
1215,0.003403,-0.150482,-0.981705
1216,0.007523,-0.150406,-0.979004
1217,0.004227,-0.146622,-0.991928
1218,0.003464,-0.146408,-0.986008
1219,0.005524,-0.145828,-0.981155
1220,0.004089,-0.14711,-0.986343
1221,0.005432,-0.152924,-0.978683
1222,0.006241,-0.149033,-0.981262
1223,0.005981,-0.146805,-0.991364
1224,0.005661,-0.146957,-0.985092
1225,0.005798,-0.14299,-0.982162
1226,0.004135,-0.149963,-0.983826
1227,0.004089,-0.15184,-0.976959
1228,0.005661,-0.146698,-0.981323
1229,0.00618,-0.150803,-0.98909
1230,0.005737,-0.145355,-0.983292
1231,0.004456,-0.142166,-0.979675
1232,0.00354,-0.151581,-0.983261
1233,0.004608,-0.148376,-0.972275
1234,0.00647,-0.149185,-0.98204
1235,0.004822,-0.150894,-0.989548
1236,0.005722,-0.141815,-0.978455
1237,0.006454,-0.146912,-0.987839
1238,0.002518,-0.148148,-0.985413
1239,0.005219,-0.147812,-0.9758
1240,0.007843,-0.152115,-0.985168
1241,0.004105,-0.148575,-0.990265
1242,0.008301,-0.14325,-0.978012
1243,0.008377,-0.15097,-0.99382
1244,0.000305,-0.142944,-0.980179
1245,0.006516,-0.150833,-0.978882
1246,0.008774,-0.153732,-0.983505
1247,0.000305,-0.140701,-0.987656
1248,0.014008,-0.149948,-0.979172
1249,0.000565,-0.144012,-1.000595
1250,0.003586,-0.14299,-0.96907
1251,0.008484,-0.153671,-0.982544
1252,-0.000381,-0.146805,-0.986221
1253,0.002563,-0.140564,-0.974792
1254,0.011749,-0.150543,-0.985962
1255,0.006119,-0.145126,-0.992813
1256,0.003433,-0.145691,-0.974747
1257,0.007111,-0.153336,-0.977951
1258,0.001831,-0.149307,-0.984863
1259,0.004486,-0.145523,-0.97757
1260,0.011612,-0.148697,-0.990601
1261,0.00206,-0.14212,-0.989395
1262,0.006638,-0.150223,-0.976807
1263,0.005859,-0.151337,-0.982193
1264,0.000443,-0.149109,-0.987442
1265,0.006775,-0.146484,-0.980652
1266,0.008514,-0.14743,-0.98877
1267,0.003281,-0.144272,-0.987549
1268,0.007614,-0.148361,-0.977951
1269,0.003433,-0.148834,-0.983673
1270,0.000183,-0.149109,-0.979858
1271,0.006577,-0.1465,-0.978302
1272,0.00531,-0.144135,-0.991058
1273,0.005463,-0.147095,-0.984238
1274,0.007538,-0.146088,-0.979874
1275,0.004318,-0.149597,-0.98378
1276,0.00087,-0.14859,-0.978943
1277,0.007538,-0.149719,-0.977402
1278,0.005157,-0.147614,-0.992813
1279,0.006119,-0.146561,-0.981781
1280,0.007095,-0.144608,-0.976349
1281,0.00563,-0.152832,-0.983887
1282,0.005432,-0.149307,-0.975937
1283,0.009369,-0.14859,-0.983734
1284,0.007416,-0.147827,-0.994049
1285,0.000824,-0.138687,-0.984161
1286,0.01033,-0.148911,-0.971542
1287,0.002441,-0.154984,-0.992081
1288,0.006256,-0.142044,-0.97319
1289,0.007904,-0.152222,-0.986328
1290,0.002914,-0.144501,-0.986816
1291,0.007767,-0.146927,-0.981598
1292,0.009369,-0.151581,-0.983322
1293,0.002121,-0.149323,-0.98114
1294,0.006531,-0.150009,-0.975601
1295,0.006607,-0.154144,-0.989014
1296,0.002075,-0.145584,-0.983307
1297,0.009125,-0.15094,-0.977875
1298,0.007385,-0.150833,-0.986069
1299,0.0009,-0.146317,-0.977463
1300,0.01152,-0.153793,-0.974472
1301,0.00412,-0.150116,-0.995148
1302,0.006119,-0.143188,-0.982483
1303,0.005112,-0.148117,-0.985916
1304,0.000259,-0.144547,-0.982254
1305,0.002197,-0.145691,-0.975998
1306,0.009293,-0.153427,-0.986496
1307,0.000381,-0.143829,-0.986679
1308,0.007278,-0.147324,-0.983902
1309,0.005966,-0.146057,-0.988632
1310,-0.000626,-0.146271,-0.978912
1311,0.005264,-0.146622,-0.973602
1312,0.001984,-0.144989,-0.981949
1313,0.00322,-0.145996,-0.977753
1314,0.008118,-0.143723,-0.980927
1315,0.002289,-0.144012,-0.991898
1316,0.00351,-0.145981,-0.976746
1317,0.004242,-0.145111,-0.977509
1318,0.003036,-0.153259,-0.984848
1319,0.004715,-0.146393,-0.983109
1320,0.010376,-0.147476,-0.980545
1321,-0.005692,-0.133591,-0.991409
1322,0.000824,-0.141632,-0.981842
1323,0.006851,-0.152496,-0.97403
1324,0.00119,-0.149246,-0.993713
1325,0.009674,-0.147903,-0.990311
1326,0.007996,-0.151047,-0.992569
1327,0.004379,-0.148376,-0.98613
1328,0.004776,-0.145248,-0.973511
1329,0.00415,-0.155457,-0.987534
